feature,coefficients/importance
categorical_transformer__Exterior2nd_CmentBd,0.00012699045220544006
categorical_transformer__Exterior2nd_HdBoard,0.00018052041940527262
categorical_transformer__Exterior2nd_ImStucc,0.0002552594401857369
categorical_transformer__Exterior2nd_MetalSd,0.00029127376365162304
categorical_transformer__Exterior2nd_Other,6.820929681830291e-07
categorical_transformer__Exterior2nd_Plywood,0.00013922661647748394
categorical_transformer__Exterior2nd_Stone,1.4373098570583991e-05
categorical_transformer__Exterior2nd_Stucco,5.411404971854967e-05
categorical_transformer__Exterior2nd_VinylSd,0.0006926002248736346
categorical_transformer__Exterior2nd_Wd Sdng,6.72243363113488e-05
categorical_transformer__Exterior2nd_Wd Shng,8.356055413200007e-05
categorical_transformer__MasVnrType_BrkCmn,9.00982792236557e-06
categorical_transformer__MasVnrType_BrkFace,0.00020761538170440178
categorical_transformer__MasVnrType_N/A,0.00012020380332073262
categorical_transformer__MasVnrType_Stone,0.000610728200493831
categorical_transformer__ExterQual_Ex,0.0008370287924890905
categorical_transformer__ExterQual_Fa,1.204232033171064e-05
categorical_transformer__ExterQual_Gd,0.002192391950135535
categorical_transformer__ExterQual_TA,0.0007204123300920448
categorical_transformer__ExterCond_Ex,1.3588514701627423e-06
categorical_transformer__ExterCond_Fa,7.199001044193306e-05
categorical_transformer__ExterCond_Gd,0.0001495140352918896
categorical_transformer__ExterCond_Po,5.019758567226145e-07
categorical_transformer__ExterCond_TA,0.00021204301722211694
categorical_transformer__Foundation_BrkTil,0.00014071458490838893
categorical_transformer__Foundation_CBlock,0.0002710688062562764
categorical_transformer__Foundation_PConc,0.00015293323833416098
categorical_transformer__Foundation_Slab,3.6751489043599125e-06
categorical_transformer__Foundation_Stone,1.9452200491533447e-07
categorical_transformer__Foundation_Wood,0.0
categorical_transformer__BsmtQual_Ex,0.005177736683489435
categorical_transformer__BsmtQual_Fa,2.679026375316319e-05
categorical_transformer__BsmtQual_Gd,0.0016291089775897103
categorical_transformer__BsmtQual_N/A,5.036387685957181e-05
categorical_transformer__BsmtQual_TA,0.0002955764657388209
categorical_transformer__BsmtCond_Fa,5.39437622081419e-05
categorical_transformer__BsmtCond_Gd,0.00013201076123594971
categorical_transformer__BsmtCond_N/A,9.979110837527486e-06
categorical_transformer__BsmtCond_Po,5.310993901838766e-07
categorical_transformer__BsmtCond_TA,0.00024934827505368673
categorical_transformer__BsmtExposure_Av,0.00042817269629678265
categorical_transformer__BsmtExposure_Gd,0.0014397341773994233
categorical_transformer__BsmtExposure_Mn,0.00010844735542046782
categorical_transformer__BsmtExposure_N/A,3.742550425034481e-05
categorical_transformer__BsmtExposure_No,0.0007384864134203252
categorical_transformer__BsmtFinType1_ALQ,0.0003882628447224704
categorical_transformer__BsmtFinType1_BLQ,0.00011808180875324157
categorical_transformer__BsmtFinType1_GLQ,0.0005389945604528735
categorical_transformer__BsmtFinType1_LwQ,0.00010535626027756751
categorical_transformer__BsmtFinType1_N/A,2.5235925882742533e-06
categorical_transformer__BsmtFinType1_Rec,7.437896401764464e-05
categorical_transformer__BsmtFinType1_Unf,0.00029523094507382617
categorical_transformer__BsmtFinType2_ALQ,3.6282782924499045e-05
categorical_transformer__BsmtFinType2_BLQ,2.42303455660338e-05
categorical_transformer__BsmtFinType2_GLQ,6.02164508844868e-06
categorical_transformer__BsmtFinType2_LwQ,4.540060653575373e-05
categorical_transformer__BsmtFinType2_N/A,6.094622974853023e-06
categorical_transformer__BsmtFinType2_Rec,4.578182291302866e-05
categorical_transformer__BsmtFinType2_Unf,0.00012578915004823275
categorical_transformer__Heating_Floor,9.75340867915191e-07
categorical_transformer__Heating_GasA,2.9555370622066725e-05
categorical_transformer__Heating_GasW,0.00018928105240794159
